6.717249870300293,6.141452789306641,132.5070037841797
6.717609882354736,6.1191792488098145,132.12542724609375
6.718050003051758,6.091277599334717,131.63381958007812
6.718599796295166,6.057760715484619,131.0428466796875
6.7188401222229,6.04281759262085,130.77981567382812
6.719150066375732,6.023507595062256,130.4287872314453
6.719409942626953,6.007347106933594,130.15403747558594
6.7197699546813965,5.984903812408447,129.75802612304688
6.720200061798096,5.958022594451904,129.2730255126953
6.7204999923706055,5.938661575317383,128.9417724609375
6.720779895782471,5.921111106872559,128.63221740722656
6.721069812774658,5.9029459953308105,128.311279296875
6.721290111541748,5.889749526977539,128.07862854003906
6.721459865570068,5.8791375160217285,127.89026641845703
6.721630096435547,5.868439674377441,127.70160675048828
6.721789836883545,5.8577752113342285,127.51275634765625
6.722050189971924,5.841387748718262,127.22391510009766
6.722280025482178,5.827587604522705,126.96805572509766
6.72245979309082,5.815618991851807,126.76765441894531
6.722700119018555,5.800477027893066,126.50028991699219
6.722970008850098,5.7840800285339355,126.19905853271484
6.723120212554932,5.773970603942871,126.03153991699219
6.723269939422607,5.764537811279297,125.86398315429688
6.723440170288086,5.754417419433594,125.67396545410156
6.723609924316406,5.74368953704834,125.49488830566406
6.723800182342529,5.731627941131592,125.28221893310547
6.723989963531494,5.719639301300049,125.05828094482422
6.724319934844971,5.698742866516113,124.68814086914062
6.724480152130127,5.687943458557129,124.50857543945312
6.7246198654174805,5.679718971252441,124.36268615722656
6.72475004196167,5.6708455085754395,124.20539855957031
6.72491979598999,5.660717010498047,124.0141830444336
6.7250800132751465,5.650542736053467,123.84542846679688
6.725240230560303,5.639717102050781,123.65396881103516
6.725450038909912,5.627025604248047,123.42864227294922
6.725580215454102,5.618088245391846,123.27075958251953
6.725729942321777,5.609187126159668,123.10150146484375
6.7258501052856445,5.601537704467773,122.9773178100586
6.7259697914123535,5.593277454376221,122.83061981201172
6.72613000869751,5.58306884765625,122.64981842041016
6.726379871368408,5.567786693572998,122.37841033935547
6.726570129394531,5.55565881729126,122.15196990966797
6.726719856262207,5.545431137084961,121.98210906982422
6.7268500328063965,5.537797927856445,121.8347396850586
6.726970195770264,5.530080318450928,121.69869232177734
6.727099895477295,5.521790981292725,121.55127716064453
6.727240085601807,5.512847900390625,121.39237976074219
6.72737979888916,5.503900527954102,121.2447738647461
6.727540016174316,5.493647575378418,121.06295013427734
6.727700233459473,5.4827375411987305,120.8696517944336
6.727839946746826,5.473818302154541,120.71031951904297
6.72799015045166,5.464813709259033,120.5509262084961
6.728109836578369,5.457150459289551,120.41438293457031
6.728260040283203,5.447526454925537,120.2320785522461
6.728479862213135,5.433409214019775,119.99262237548828
6.728640079498291,5.423121452331543,119.80994415283203
6.7288498878479,5.409641742706299,119.57003784179688
6.729050159454346,5.396112442016602,119.3299331665039
6.729229927062988,5.385192394256592,119.13555908203125
6.729410171508789,5.373612403869629,118.92974090576172
6.729589939117432,5.362026214599609,118.7237319946289
6.729730129241943,5.352359294891357,118.552001953125
6.729859828948975,5.344655513763428,118.41454315185547
6.730000019073486,5.335595607757568,118.2540283203125
6.7301201820373535,5.327845096588135,118.11638641357422
6.73022985458374,5.320132255554199,117.97863006591797
6.730350017547607,5.312376022338867,117.84085845947266
6.730480194091797,5.304616928100586,117.70294952392578
6.730589866638184,5.297512054443359,117.56499481201172
6.730710029602051,5.289747714996338,117.42704010009766
6.730869770050049,5.279390811920166,117.25450134277344
6.730989933013916,5.271003246307373,117.10491180419922
6.7311201095581055,5.2632293701171875,116.95516204833984
6.731319904327393,5.250308036804199,116.7247085571289
6.731470108032227,5.240591526031494,116.55181121826172
6.731629848480225,5.230253219604492,116.37879180908203
6.731770038604736,5.221146106719971,116.20555114746094
6.731900215148926,5.212695121765137,116.05537414550781
6.732039928436279,5.203622341156006,115.90518188476562
6.732170104980469,5.195206165313721,115.74337005615234
6.732309818267822,5.1854658126831055,115.58142852783203
6.732439994812012,5.177042484283447,115.4310531616211
6.732580184936523,5.168574810028076,115.28050994873047
6.7327399253845215,5.158203125,115.0835952758789
6.732860088348389,5.149728775024414,114.9446029663086
6.732979774475098,5.141912937164307,114.8055419921875
6.733109951019287,5.134135723114014,114.66641235351562
6.733230113983154,5.126273155212402,114.51548767089844
6.733349800109863,5.117827892303467,114.37621307373047
6.7334699630737305,5.110042572021484,114.2368392944336
6.733590126037598,5.102834701538086,114.09748077392578
6.733749866485596,5.092432975769043,113.92314910888672
6.734000205993652,5.076096057891846,113.63240051269531
6.73415994644165,5.065682411193848,113.43450164794922
6.734320163726807,5.054558277130127,113.24822998046875
6.734469890594482,5.0447998046875,113.07341003417969
6.734610080718994,5.035618782043457,112.9101791381836
